_id,precioTotal,nombreCliente,pedido,estado,fecha,metodoPago
67fc5500ccdccd648ad5b7e9,521.3,67fc5500ccdccd648ad5b7e4,"[{'producto': ObjectId('67fc5500ccdccd648ad5b548'), 'cantidad': 4, 'especificaciones': 'Serious action late example.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b53d'), 'cantidad': 3, 'especificaciones': 'Rather specific information summer usually current you themselves.'}]",True,2019-08-05 00:00:00,tarjeta
67fc5500ccdccd648ad5b7ec,277.6,67fc5500ccdccd648ad5b7eb,"[{'producto': ObjectId('67fc5500ccdccd648ad5b552'), 'cantidad': 5, 'especificaciones': 'I believe interview leg.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b54a'), 'cantidad': 2, 'especificaciones': 'Conference bank available new.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b585'), 'cantidad': 5, 'especificaciones': 'Direction tell political between guess.'}]",False,2023-08-22 00:00:00,efectivo
67fc5500ccdccd648ad5b7ed,50.66,67fc5500ccdccd648ad5b7eb,"[{'producto': ObjectId('67fc5500ccdccd648ad5b537'), 'cantidad': 2, 'especificaciones': 'But reflect military especially.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b55f'), 'cantidad': 3, 'especificaciones': 'Trouble lead smile see general east turn hotel.'}]",True,2022-02-18 00:00:00,transferencia
67fc5500ccdccd648ad5b7ee,361.81,67fc5500ccdccd648ad5b7eb,"[{'producto': ObjectId('67fc5500ccdccd648ad5b574'), 'cantidad': 4, 'especificaciones': 'Environment miss item look office start.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b58b'), 'cantidad': 5, 'especificaciones': 'Student create day than design.'}]",True,2024-02-09 00:00:00,tarjeta
67fc5500ccdccd648ad5b7ef,12.62,67fc5500ccdccd648ad5b7eb,"[{'producto': ObjectId('67fc5500ccdccd648ad5b54d'), 'cantidad': 2, 'especificaciones': 'Sense common work.'}]",True,2021-11-22 00:00:00,efectivo
67fc5500ccdccd648ad5b7f0,361.92,67fc5500ccdccd648ad5b7eb,"[{'producto': ObjectId('67fc5500ccdccd648ad5b571'), 'cantidad': 4, 'especificaciones': 'Court name something professor product bed crime few.'}]",False,2018-03-16 00:00:00,tarjeta
67fc5500ccdccd648ad5b7f3,379.66,67fc5500ccdccd648ad5b7f2,"[{'producto': ObjectId('67fc5500ccdccd648ad5b56f'), 'cantidad': 1, 'especificaciones': 'Local factor room true kind put but.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b543'), 'cantidad': 3, 'especificaciones': 'Talk nice produce two.'}]",False,2018-12-02 00:00:00,efectivo
67fc5500ccdccd648ad5b7f4,161.12,67fc5500ccdccd648ad5b7f2,"[{'producto': ObjectId('67fc5500ccdccd648ad5b589'), 'cantidad': 4, 'especificaciones': 'Bad policy issue group this my executive.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b581'), 'cantidad': 3, 'especificaciones': 'Morning able site chance page model west.'}]",True,2024-07-11 00:00:00,tarjeta
67fc5500ccdccd648ad5b7f5,902.5,67fc5500ccdccd648ad5b7f2,"[{'producto': ObjectId('67fc5500ccdccd648ad5b588'), 'cantidad': 5, 'especificaciones': 'Yes company apply create.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b575'), 'cantidad': 5, 'especificaciones': 'Poor woman not never per within over.'}]",True,2018-07-07 00:00:00,tarjeta
67fc5500ccdccd648ad5b7f6,246.0,67fc5500ccdccd648ad5b7f2,"[{'producto': ObjectId('67fc5500ccdccd648ad5b566'), 'cantidad': 5, 'especificaciones': 'Recognize week into picture material.'}]",True,2023-10-24 00:00:00,tarjeta
67fc5500ccdccd648ad5b7f7,151.84,67fc5500ccdccd648ad5b7f2,"[{'producto': ObjectId('67fc5500ccdccd648ad5b532'), 'cantidad': 2, 'especificaciones': 'Up guy again range bar.'}]",True,2025-03-02 00:00:00,tarjeta
67fc5500ccdccd648ad5b7fa,45.87,67fc5500ccdccd648ad5b7f9,"[{'producto': ObjectId('67fc5500ccdccd648ad5b535'), 'cantidad': 1, 'especificaciones': 'Meet whole car respond.'}]",True,2018-11-09 00:00:00,efectivo
67fc5500ccdccd648ad5b7fb,203.44,67fc5500ccdccd648ad5b7f9,"[{'producto': ObjectId('67fc5500ccdccd648ad5b562'), 'cantidad': 4, 'especificaciones': 'Wife actually its behavior will time list soon.'}]",False,2020-06-30 00:00:00,transferencia
67fc5500ccdccd648ad5b7fe,93.62,67fc5500ccdccd648ad5b7fd,"[{'producto': ObjectId('67fc5500ccdccd648ad5b551'), 'cantidad': 1, 'especificaciones': 'Ball final feel again child hand whole involve.'}]",False,2018-05-19 00:00:00,transferencia
67fc5500ccdccd648ad5b7ff,324.72,67fc5500ccdccd648ad5b7fd,"[{'producto': ObjectId('67fc5500ccdccd648ad5b57e'), 'cantidad': 4, 'especificaciones': 'Explain since onto kitchen just herself put usually.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b54e'), 'cantidad': 3, 'especificaciones': 'He fly organization she.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b573'), 'cantidad': 4, 'especificaciones': 'Image begin community fall name whether finally.'}]",False,2019-11-05 00:00:00,transferencia
67fc5500ccdccd648ad5b800,576.9,67fc5500ccdccd648ad5b7fd,"[{'producto': ObjectId('67fc5500ccdccd648ad5b550'), 'cantidad': 1, 'especificaciones': 'Wish race appear but.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b558'), 'cantidad': 3, 'especificaciones': 'Stand article impact beyond meeting think question.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b578'), 'cantidad': 5, 'especificaciones': 'Away enjoy sure how mouth language.'}]",False,2023-08-27 00:00:00,tarjeta
67fc5500ccdccd648ad5b803,348.22,67fc5500ccdccd648ad5b802,"[{'producto': ObjectId('67fc5500ccdccd648ad5b558'), 'cantidad': 1, 'especificaciones': 'Generation help pay.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b572'), 'cantidad': 3, 'especificaciones': 'That clear hundred drug matter.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b531'), 'cantidad': 3, 'especificaciones': 'Understand huge then record she.'}]",False,2023-08-09 00:00:00,efectivo
67fc5500ccdccd648ad5b804,84.56,67fc5500ccdccd648ad5b802,"[{'producto': ObjectId('67fc5500ccdccd648ad5b569'), 'cantidad': 1, 'especificaciones': 'Old result film positive ball.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b57c'), 'cantidad': 1, 'especificaciones': 'News box technology kitchen three institution.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b530'), 'cantidad': 1, 'especificaciones': 'Firm plan media leader our station action.'}]",False,2024-03-09 00:00:00,tarjeta
67fc5500ccdccd648ad5b805,177.92,67fc5500ccdccd648ad5b802,"[{'producto': ObjectId('67fc5500ccdccd648ad5b556'), 'cantidad': 2, 'especificaciones': 'Person thank get edge family.'}]",True,2024-04-25 00:00:00,efectivo
67fc5500ccdccd648ad5b808,160.65,67fc5500ccdccd648ad5b807,"[{'producto': ObjectId('67fc5500ccdccd648ad5b580'), 'cantidad': 5, 'especificaciones': 'Offer large player traditional stock indicate.'}]",True,2023-06-01 00:00:00,efectivo
67fc5500ccdccd648ad5b809,221.72,67fc5500ccdccd648ad5b807,"[{'producto': ObjectId('67fc5500ccdccd648ad5b57a'), 'cantidad': 3, 'especificaciones': 'Game lead recently hospital she apply suffer.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b55d'), 'cantidad': 5, 'especificaciones': 'Subject image plant give stuff.'}]",False,2020-02-23 00:00:00,tarjeta
67fc5500ccdccd648ad5b80a,8.45,67fc5500ccdccd648ad5b807,"[{'producto': ObjectId('67fc5500ccdccd648ad5b55d'), 'cantidad': 5, 'especificaciones': 'Bill service every factor.'}]",True,2019-05-15 00:00:00,transferencia
67fc5500ccdccd648ad5b80d,278.64,67fc5500ccdccd648ad5b80c,"[{'producto': ObjectId('67fc5500ccdccd648ad5b54f'), 'cantidad': 4, 'especificaciones': 'Be whole however two morning data manager.'}]",False,2022-07-29 00:00:00,efectivo
67fc5500ccdccd648ad5b80e,128.18,67fc5500ccdccd648ad5b80c,"[{'producto': ObjectId('67fc5500ccdccd648ad5b578'), 'cantidad': 1, 'especificaciones': 'Wall ago over leader trip eye.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b54d'), 'cantidad': 5, 'especificaciones': 'Indicate member tax itself perhaps.'}]",False,2024-06-29 00:00:00,efectivo
67fc5500ccdccd648ad5b80f,764.01,67fc5500ccdccd648ad5b80c,"[{'producto': ObjectId('67fc5500ccdccd648ad5b573'), 'cantidad': 4, 'especificaciones': 'Player side agency loss meeting.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b55c'), 'cantidad': 5, 'especificaciones': 'Agency American visit benefit director quite soon.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b544'), 'cantidad': 4, 'especificaciones': 'So yourself set action part.'}]",True,2022-03-01 00:00:00,efectivo
67fc5500ccdccd648ad5b810,592.89,67fc5500ccdccd648ad5b80c,"[{'producto': ObjectId('67fc5500ccdccd648ad5b56d'), 'cantidad': 3, 'especificaciones': 'Think manage summer bed kind material.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b546'), 'cantidad': 5, 'especificaciones': 'Start understand some less first hundred.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b560'), 'cantidad': 1, 'especificaciones': 'Father human use across result evening debate.'}]",True,2023-03-11 00:00:00,transferencia
67fc5500ccdccd648ad5b811,512.47,67fc5500ccdccd648ad5b80c,"[{'producto': ObjectId('67fc5500ccdccd648ad5b54c'), 'cantidad': 5, 'especificaciones': 'Rock simply girl his describe develop.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b537'), 'cantidad': 4, 'especificaciones': 'Present word thus religious throw security practice.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b56f'), 'cantidad': 4, 'especificaciones': 'Stand necessary Democrat sell.'}]",False,2019-07-05 00:00:00,transferencia
67fc5500ccdccd648ad5b814,162.81,67fc5500ccdccd648ad5b813,"[{'producto': ObjectId('67fc5500ccdccd648ad5b574'), 'cantidad': 5, 'especificaciones': 'Under career consider occur among newspaper.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b562'), 'cantidad': 1, 'especificaciones': 'Consider all military.'}]",False,2020-07-18 00:00:00,tarjeta
67fc5500ccdccd648ad5b815,388.08,67fc5500ccdccd648ad5b813,"[{'producto': ObjectId('67fc5500ccdccd648ad5b570'), 'cantidad': 4, 'especificaciones': 'Though machine owner believe unit people.'}]",True,2021-01-01 00:00:00,efectivo
67fc5500ccdccd648ad5b816,355.98,67fc5500ccdccd648ad5b813,"[{'producto': ObjectId('67fc5500ccdccd648ad5b54b'), 'cantidad': 1, 'especificaciones': 'Officer economy yet action.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b578'), 'cantidad': 2, 'especificaciones': 'Station green next themselves learn community student light.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b547'), 'cantidad': 2, 'especificaciones': 'Because eight group during.'}]",True,2021-09-17 00:00:00,tarjeta
67fc5500ccdccd648ad5b817,264.06,67fc5500ccdccd648ad5b813,"[{'producto': ObjectId('67fc5500ccdccd648ad5b555'), 'cantidad': 3, 'especificaciones': 'South specific and different again.'}]",True,2022-04-06 00:00:00,efectivo
67fc5500ccdccd648ad5b818,390.84,67fc5500ccdccd648ad5b813,"[{'producto': ObjectId('67fc5500ccdccd648ad5b566'), 'cantidad': 4, 'especificaciones': 'Music present hundred foot theory sit decision.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b570'), 'cantidad': 2, 'especificaciones': 'Seven brother standard media follow inside.'}]",False,2021-03-10 00:00:00,transferencia
67fc5500ccdccd648ad5b81b,73.47,67fc5500ccdccd648ad5b81a,"[{'producto': ObjectId('67fc5500ccdccd648ad5b553'), 'cantidad': 1, 'especificaciones': 'Discussion paper future lawyer again offer.'}]",False,2021-02-16 00:00:00,transferencia
67fc5500ccdccd648ad5b81c,262.25,67fc5500ccdccd648ad5b81a,"[{'producto': ObjectId('67fc5500ccdccd648ad5b565'), 'cantidad': 3, 'especificaciones': 'Hand foreign head interest as boy history.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b566'), 'cantidad': 2, 'especificaciones': 'Its food agree case computer provide.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b53f'), 'cantidad': 5, 'especificaciones': 'Social responsibility instead.'}]",True,2020-05-30 00:00:00,transferencia
67fc5500ccdccd648ad5b81d,162.48,67fc5500ccdccd648ad5b81a,"[{'producto': ObjectId('67fc5500ccdccd648ad5b57e'), 'cantidad': 3, 'especificaciones': 'Minute chance talk scene name almost research.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b55c'), 'cantidad': 3, 'especificaciones': 'Build build discuss coach energy place sense first.'}]",True,2019-08-10 00:00:00,tarjeta
67fc5500ccdccd648ad5b820,277.4,67fc5500ccdccd648ad5b81f,"[{'producto': ObjectId('67fc5500ccdccd648ad5b541'), 'cantidad': 4, 'especificaciones': 'Let dark prove Congress but American wonder.'}]",False,2018-08-25 00:00:00,tarjeta
67fc5500ccdccd648ad5b821,306.64,67fc5500ccdccd648ad5b81f,"[{'producto': ObjectId('67fc5500ccdccd648ad5b58f'), 'cantidad': 2, 'especificaciones': 'Resource theory another month consider strong television.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b580'), 'cantidad': 2, 'especificaciones': 'Save life job professional during book occur.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b58c'), 'cantidad': 1, 'especificaciones': 'Remain begin themselves office guess discuss.'}]",True,2020-04-09 00:00:00,efectivo
67fc5500ccdccd648ad5b822,702.0,67fc5500ccdccd648ad5b81f,"[{'producto': ObjectId('67fc5500ccdccd648ad5b542'), 'cantidad': 5, 'especificaciones': 'Possible letter design both throw city deep throw.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b575'), 'cantidad': 3, 'especificaciones': 'Dog affect well rest city.'}]",False,2020-12-11 00:00:00,tarjeta
67fc5500ccdccd648ad5b823,383.64,67fc5500ccdccd648ad5b81f,"[{'producto': ObjectId('67fc5500ccdccd648ad5b545'), 'cantidad': 4, 'especificaciones': 'As skill team middle push student city.'}]",False,2018-12-29 00:00:00,tarjeta
67fc5500ccdccd648ad5b826,257.84,67fc5500ccdccd648ad5b825,"[{'producto': ObjectId('67fc5500ccdccd648ad5b539'), 'cantidad': 2, 'especificaciones': 'Our work why side.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b587'), 'cantidad': 4, 'especificaciones': 'Exist apply next little about future suddenly.'}]",True,2024-11-12 00:00:00,transferencia
67fc5500ccdccd648ad5b827,551.02,67fc5500ccdccd648ad5b825,"[{'producto': ObjectId('67fc5500ccdccd648ad5b53a'), 'cantidad': 4, 'especificaciones': 'Improve answer five film.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b52d'), 'cantidad': 3, 'especificaciones': 'Baby drop break writer.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b585'), 'cantidad': 4, 'especificaciones': 'Call into finally value walk city particular.'}]",True,2019-09-01 00:00:00,efectivo
67fc5500ccdccd648ad5b82a,116.24,67fc5500ccdccd648ad5b829,"[{'producto': ObjectId('67fc5500ccdccd648ad5b546'), 'cantidad': 2, 'especificaciones': 'Relate fly letter work ball.'}]",False,2022-08-28 00:00:00,tarjeta
67fc5500ccdccd648ad5b82b,348.97,67fc5500ccdccd648ad5b829,"[{'producto': ObjectId('67fc5500ccdccd648ad5b56d'), 'cantidad': 3, 'especificaciones': 'Later down discover provide.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b55f'), 'cantidad': 3, 'especificaciones': 'Voice attack far technology.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b52f'), 'cantidad': 1, 'especificaciones': 'Strong turn upon leave forget to ask.'}]",False,2024-12-19 00:00:00,transferencia
67fc5500ccdccd648ad5b82e,208.96,67fc5500ccdccd648ad5b82d,"[{'producto': ObjectId('67fc5500ccdccd648ad5b560'), 'cantidad': 5, 'especificaciones': 'Politics dream single buy.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b54c'), 'cantidad': 4, 'especificaciones': 'Reflect thing campaign trial newspaper recent glass.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b560'), 'cantidad': 1, 'especificaciones': 'Keep throughout above fight lot pull large cost.'}]",False,2020-03-27 00:00:00,transferencia
67fc5500ccdccd648ad5b831,61.88,67fc5500ccdccd648ad5b830,"[{'producto': ObjectId('67fc5500ccdccd648ad5b57e'), 'cantidad': 4, 'especificaciones': 'Hard article experience sister vote health four.'}]",False,2024-03-09 00:00:00,tarjeta
67fc5500ccdccd648ad5b832,497.46,67fc5500ccdccd648ad5b830,"[{'producto': ObjectId('67fc5500ccdccd648ad5b571'), 'cantidad': 2, 'especificaciones': 'Century Mrs dog win reduce leader minute.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b550'), 'cantidad': 5, 'especificaciones': 'Teacher even newspaper letter peace rich.'}]",False,2018-05-18 00:00:00,efectivo
67fc5500ccdccd648ad5b833,813.83,67fc5500ccdccd648ad5b830,"[{'producto': ObjectId('67fc5500ccdccd648ad5b533'), 'cantidad': 2, 'especificaciones': 'None opportunity baby arm reality white from detail.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b567'), 'cantidad': 4, 'especificaciones': 'Along try likely major.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b575'), 'cantidad': 5, 'especificaciones': 'Many never place argue may technology behavior me.'}]",False,2020-09-13 00:00:00,transferencia
67fc5500ccdccd648ad5b834,693.25,67fc5500ccdccd648ad5b830,"[{'producto': ObjectId('67fc5500ccdccd648ad5b571'), 'cantidad': 5, 'especificaciones': 'News name town move.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b552'), 'cantidad': 4, 'especificaciones': 'Only scene about former value always stand.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b590'), 'cantidad': 5, 'especificaciones': 'Explain recently six fast political this.'}]",False,2024-10-01 00:00:00,transferencia
67fc5500ccdccd648ad5b835,666.41,67fc5500ccdccd648ad5b830,"[{'producto': ObjectId('67fc5500ccdccd648ad5b55e'), 'cantidad': 3, 'especificaciones': 'Single item listen central ever single.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b533'), 'cantidad': 5, 'especificaciones': 'Speak tell contain yes.'}]",True,2024-06-17 00:00:00,efectivo
67fc5500ccdccd648ad5b838,383.64,67fc5500ccdccd648ad5b837,"[{'producto': ObjectId('67fc5500ccdccd648ad5b545'), 'cantidad': 4, 'especificaciones': 'Particularly sometimes analysis.'}]",True,2021-04-12 00:00:00,transferencia
67fc5500ccdccd648ad5b839,101.64,67fc5500ccdccd648ad5b837,"[{'producto': ObjectId('67fc5500ccdccd648ad5b590'), 'cantidad': 4, 'especificaciones': 'Hour western so some interview mean service race.'}]",False,2023-08-03 00:00:00,transferencia
67fc5500ccdccd648ad5b83c,316.43,67fc5500ccdccd648ad5b83b,"[{'producto': ObjectId('67fc5500ccdccd648ad5b552'), 'cantidad': 3, 'especificaciones': 'Beautiful protect through.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b55e'), 'cantidad': 4, 'especificaciones': 'Prove seven partner rich.'}]",False,2019-09-11 00:00:00,transferencia
67fc5500ccdccd648ad5b83d,254.3,67fc5500ccdccd648ad5b83b,"[{'producto': ObjectId('67fc5500ccdccd648ad5b562'), 'cantidad': 5, 'especificaciones': 'Moment accept another fish respond.'}]",False,2023-04-26 00:00:00,transferencia
67fc5500ccdccd648ad5b83e,141.6,67fc5500ccdccd648ad5b83b,"[{'producto': ObjectId('67fc5500ccdccd648ad5b534'), 'cantidad': 3, 'especificaciones': 'Way be prove respond agreement detail.'}]",True,2021-10-03 00:00:00,efectivo
67fc5500ccdccd648ad5b841,547.24,67fc5500ccdccd648ad5b840,"[{'producto': ObjectId('67fc5500ccdccd648ad5b585'), 'cantidad': 2, 'especificaciones': 'Identify officer hospital law.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b549'), 'cantidad': 1, 'especificaciones': 'Able memory rich along month compare.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b56e'), 'cantidad': 5, 'especificaciones': 'Least admit whose make day job everyone.'}]",False,2019-10-13 00:00:00,tarjeta
67fc5500ccdccd648ad5b844,548.8,67fc5500ccdccd648ad5b843,"[{'producto': ObjectId('67fc5500ccdccd648ad5b54a'), 'cantidad': 5, 'especificaciones': 'Hair mouth character security reduce stock.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b550'), 'cantidad': 3, 'especificaciones': 'Market several eight whom toward remember accept.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b541'), 'cantidad': 4, 'especificaciones': 'Great behavior foot home common second.'}]",False,2022-11-15 00:00:00,transferencia
67fc5500ccdccd648ad5b845,268.53,67fc5500ccdccd648ad5b843,"[{'producto': ObjectId('67fc5500ccdccd648ad5b561'), 'cantidad': 1, 'especificaciones': 'If response idea.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b53b'), 'cantidad': 3, 'especificaciones': 'High sell real impact term.'}]",True,2018-03-22 00:00:00,transferencia
67fc5500ccdccd648ad5b846,809.67,67fc5500ccdccd648ad5b843,"[{'producto': ObjectId('67fc5500ccdccd648ad5b52e'), 'cantidad': 5, 'especificaciones': 'Authority federal condition police board number money.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b54b'), 'cantidad': 1, 'especificaciones': 'Since plan community receive us budget.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b55b'), 'cantidad': 5, 'especificaciones': 'Listen try write magazine pass many.'}]",False,2020-02-09 00:00:00,efectivo
67fc5500ccdccd648ad5b847,20.48,67fc5500ccdccd648ad5b843,"[{'producto': ObjectId('67fc5500ccdccd648ad5b54b'), 'cantidad': 4, 'especificaciones': 'Per life opportunity.'}]",True,2022-08-24 00:00:00,tarjeta
67fc5500ccdccd648ad5b848,55.2,67fc5500ccdccd648ad5b843,"[{'producto': ObjectId('67fc5500ccdccd648ad5b569'), 'cantidad': 4, 'especificaciones': 'Hope college just work receive feeling visit.'}]",False,2022-11-11 00:00:00,tarjeta
67fc5500ccdccd648ad5b84b,711.66,67fc5500ccdccd648ad5b84a,"[{'producto': ObjectId('67fc5500ccdccd648ad5b55e'), 'cantidad': 5, 'especificaciones': 'Hotel team assume account public.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b555'), 'cantidad': 3, 'especificaciones': 'Concern yeah high debate company force fly.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b54c'), 'cantidad': 5, 'especificaciones': 'When clearly perhaps study people.'}]",False,2020-12-25 00:00:00,tarjeta
67fc5500ccdccd648ad5b84c,377.53,67fc5500ccdccd648ad5b84a,"[{'producto': ObjectId('67fc5500ccdccd648ad5b54f'), 'cantidad': 2, 'especificaciones': 'Partner ago pull second mean each.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b57f'), 'cantidad': 2, 'especificaciones': 'Happen citizen do federal open.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b561'), 'cantidad': 5, 'especificaciones': 'Trial through perform at lose page.'}]",False,2019-03-05 00:00:00,efectivo
67fc5500ccdccd648ad5b84d,389.28,67fc5500ccdccd648ad5b84a,"[{'producto': ObjectId('67fc5500ccdccd648ad5b567'), 'cantidad': 2, 'especificaciones': 'Language talk four study message.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b533'), 'cantidad': 3, 'especificaciones': 'Poor have fire little chance because.'}]",False,2023-12-06 00:00:00,efectivo
67fc5500ccdccd648ad5b84e,450.33,67fc5500ccdccd648ad5b84a,"[{'producto': ObjectId('67fc5500ccdccd648ad5b55e'), 'cantidad': 5, 'especificaciones': 'Boy present down.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b56a'), 'cantidad': 2, 'especificaciones': 'So since make treat sign among thought.'}]",True,2025-03-21 00:00:00,efectivo
67fc5500ccdccd648ad5b851,372.08,67fc5500ccdccd648ad5b850,"[{'producto': ObjectId('67fc5500ccdccd648ad5b584'), 'cantidad': 2, 'especificaciones': 'Cell talk represent either.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b58c'), 'cantidad': 3, 'especificaciones': 'Street budget pull forget property television magazine cause.'}]",True,2020-09-20 00:00:00,efectivo
67fc5500ccdccd648ad5b852,377.38,67fc5500ccdccd648ad5b850,"[{'producto': ObjectId('67fc5500ccdccd648ad5b561'), 'cantidad': 3, 'especificaciones': 'Keep clear he fast.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b530'), 'cantidad': 2, 'especificaciones': 'Care foot true knowledge move.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b544'), 'cantidad': 3, 'especificaciones': 'Scene compare goal environment yard author similar.'}]",False,2018-07-12 00:00:00,efectivo
67fc5500ccdccd648ad5b853,744.73,67fc5500ccdccd648ad5b850,"[{'producto': ObjectId('67fc5500ccdccd648ad5b56a'), 'cantidad': 5, 'especificaciones': 'Building sure woman baby the total sit drive.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b572'), 'cantidad': 3, 'especificaciones': 'Provide church eight near author conference.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b583'), 'cantidad': 2, 'especificaciones': 'Station generation control bring before significant.'}]",False,2025-02-03 00:00:00,transferencia
67fc5500ccdccd648ad5b854,113.8,67fc5500ccdccd648ad5b850,"[{'producto': ObjectId('67fc5500ccdccd648ad5b552'), 'cantidad': 4, 'especificaciones': 'Cold whether clearly expect member within factor.'}]",False,2024-09-18 00:00:00,tarjeta
67fc5500ccdccd648ad5b857,267.24,67fc5500ccdccd648ad5b856,"[{'producto': ObjectId('67fc5500ccdccd648ad5b557'), 'cantidad': 3, 'especificaciones': 'Worker window piece wind blood assume resource.'}]",True,2023-06-23 00:00:00,efectivo
67fc5500ccdccd648ad5b858,247.0,67fc5500ccdccd648ad5b856,"[{'producto': ObjectId('67fc5500ccdccd648ad5b573'), 'cantidad': 4, 'especificaciones': 'Coach upon team here religious.'}]",True,2020-06-16 00:00:00,efectivo
67fc5500ccdccd648ad5b859,570.54,67fc5500ccdccd648ad5b856,"[{'producto': ObjectId('67fc5500ccdccd648ad5b56a'), 'cantidad': 1, 'especificaciones': 'Local find sell challenge this listen.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b57d'), 'cantidad': 2, 'especificaciones': 'Century individual may senior.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b56b'), 'cantidad': 4, 'especificaciones': 'Employee indeed cup box if degree window drive.'}]",True,2022-10-25 00:00:00,tarjeta
67fc5500ccdccd648ad5b85c,361.92,67fc5500ccdccd648ad5b85b,"[{'producto': ObjectId('67fc5500ccdccd648ad5b571'), 'cantidad': 4, 'especificaciones': 'Quality cell success item statement.'}]",False,2020-12-26 00:00:00,efectivo
67fc5500ccdccd648ad5b85d,156.93,67fc5500ccdccd648ad5b85b,"[{'producto': ObjectId('67fc5500ccdccd648ad5b561'), 'cantidad': 4, 'especificaciones': 'Write deep pattern.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b58a'), 'cantidad': 3, 'especificaciones': 'Even season begin sell save she.'}]",True,2019-07-28 00:00:00,transferencia
67fc5500ccdccd648ad5b860,330.0,67fc5500ccdccd648ad5b85f,"[{'producto': ObjectId('67fc5500ccdccd648ad5b569'), 'cantidad': 2, 'especificaciones': 'That successful under light.'}, {'producto': ObjectId('67fc5500ccdccd648ad5b582'), 'cantidad': 3, 'especificaciones': 'Level clear light.'}]",True,2024-04-19 00:00:00,transferencia
